# q	i	err
8.915999999999999481e-01 9.974697857142718165e-05 1.925349130285714048e-04
8.954100000000000392e-01 9.531433714285725419e-05 1.946443757142856941e-04
8.992200000000000193e-01 8.846771714285672783e-05 1.960104354857142913e-04
9.030299999999999994e-01 8.333081142857047042e-05 1.979444552428571383e-04
9.068399999999999794e-01 9.500422571428398806e-05 2.006024300142857369e-04
9.106499999999999595e-01 8.652233714285768125e-05 2.034329244428571164e-04
9.144600000000000506e-01 8.520383142857033683e-05 2.036948759714285635e-04
9.182700000000000307e-01 9.500197857142833754e-05 2.066192906714285854e-04
9.220800000000000107e-01 1.082063842857139142e-04 2.097220493285714422e-04
9.258899999999999908e-01 1.127409899999989255e-04 2.097322239571428330e-04
9.296999999999999709e-01 1.131639228571421188e-04 2.120940501714285546e-04
9.335099999999999509e-01 1.117076585714279617e-04 2.140634204571428844e-04
9.373200000000000420e-01 1.093920200000000681e-04 2.171989844857143213e-04
9.411300000000000221e-01 1.060896399999986694e-04 2.230182190428571336e-04
9.449400000000000022e-01 1.170642000000013313e-04 2.217804033999999896e-04
9.487499999999999822e-01 1.123078957142859392e-04 2.246196076285714670e-04
9.525599999999999623e-01 1.110272357142864745e-04 2.306690299428571368e-04
9.563700000000000534e-01 9.678345142857182229e-05 2.303358324142857174e-04
9.601800000000000335e-01 9.105429999999867859e-05 2.308898302999999965e-04
9.639900000000000135e-01 9.110595285714210949e-05 2.329700185714285888e-04
9.677999999999999936e-01 1.103325742857145776e-04 2.356872733142856952e-04
9.716099999999999737e-01 9.935446571428293151e-05 2.384233178428571268e-04
9.754199999999999537e-01 1.175834800000011201e-04 2.407943383285714428e-04
9.792300000000000448e-01 1.082975057142851558e-04 2.454111735142857427e-04
9.830400000000000249e-01 1.084371385714274095e-04 2.463238913714285521e-04
9.868500000000000050e-01 1.313774742857141498e-04 2.509564342857142569e-04
9.906599999999999850e-01 1.276662699999995653e-04 2.529207170999999972e-04
9.944600000000000106e-01 1.133485400000014740e-04 2.541863071571428688e-04
9.982699999999999907e-01 1.091270685714282399e-04 2.571037274285714342e-04
1.002099999999999991e+00 1.246163257142868957e-04 2.605339697285714439e-04
1.005900000000000016e+00 1.202041157142860837e-04 2.658981216714285554e-04
1.009700000000000042e+00 1.211241000000018919e-04 2.725319020571428594e-04
1.013500000000000068e+00 1.219952328571413924e-04 2.724629973428571261e-04
1.017300000000000093e+00 1.034834442857121816e-04 2.724374413857142676e-04
1.021099999999999897e+00 1.379181800000025908e-04 2.751362390999999882e-04
1.024899999999999922e+00 1.206454099999974887e-04 2.783696942999999702e-04
1.028699999999999948e+00 1.406473271428580068e-04 2.821023538142857076e-04
1.032599999999999962e+00 1.380563757142853746e-04 2.856465061000000387e-04
1.036399999999999988e+00 1.204716871428574988e-04 2.911360767857142334e-04
1.040200000000000014e+00 1.121968042857164177e-04 2.919307895714286162e-04
1.044000000000000039e+00 1.150773257142831369e-04 2.961799477142856678e-04
1.047800000000000065e+00 1.272831642857099081e-04 2.983487279571428452e-04
1.051600000000000090e+00 1.211615728571387607e-04 3.029141474428571250e-04
1.055399999999999894e+00 1.251070714285705304e-04 3.053506954000000302e-04
1.059199999999999919e+00 1.347085399999998058e-04 3.095486213857142439e-04
1.062999999999999945e+00 1.320143771428565634e-04 3.138832959285714594e-04
1.066799999999999971e+00 1.443486285714238140e-04 3.166920503857143009e-04
1.070599999999999996e+00 1.259662442857137615e-04 3.206188710714285282e-04
1.074400000000000022e+00 1.131352499999970564e-04 3.242643776285714769e-04
1.078300000000000036e+00 1.275382728571440084e-04 3.284053746428570856e-04
1.082100000000000062e+00 1.463928699999971102e-04 3.319540530142857512e-04
1.085900000000000087e+00 1.503441028571437914e-04 3.364202682285714419e-04
1.089699999999999891e+00 1.519585171428547410e-04 3.422761829142856880e-04
1.093499999999999917e+00 1.490105142857125792e-04 3.443584655285714330e-04
1.097299999999999942e+00 1.636206599999983746e-04 3.486661131999999638e-04
1.101099999999999968e+00 1.354396100000024978e-04 3.515822348428571521e-04
1.104899999999999993e+00 1.340405071428593480e-04 3.553346318285713519e-04
1.108700000000000019e+00 1.603451799999989255e-04 3.611083595142857046e-04
1.112500000000000044e+00 1.610350271428587535e-04 3.647080093142857711e-04
1.116300000000000070e+00 1.361490371428594943e-04 3.684464443999999560e-04
1.120100000000000096e+00 1.474318714285750842e-04 3.725748402571429181e-04
1.123899999999999899e+00 1.506276957142858701e-04 3.768940574857142819e-04
1.127799999999999914e+00 1.290438042857117791e-04 3.822204742714286176e-04
1.131599999999999939e+00 1.318478142857150957e-04 3.854964883285714105e-04
1.135399999999999965e+00 1.461444028571397529e-04 3.904247181857142964e-04
1.139199999999999990e+00 1.533267100000004312e-04 3.937798136571428811e-04
1.143000000000000016e+00 1.440446585714270119e-04 3.983194897428571140e-04
1.146800000000000042e+00 1.483260914285722623e-04 4.058800345428571375e-04
1.150600000000000067e+00 1.640209185714255121e-04 4.067809017571428934e-04
1.154400000000000093e+00 1.477956628571468472e-04 4.111931636857142527e-04
1.158199999999999896e+00 1.665793757142849929e-04 4.152868142999999418e-04
1.161999999999999922e+00 1.414674528571432434e-04 4.211836698999999969e-04
1.165799999999999947e+00 1.531642742857169004e-04 4.245661346857143234e-04
1.169599999999999973e+00 1.364678799999964631e-04 4.284323210142857580e-04
1.173399999999999999e+00 1.692665328571426079e-04 4.329713983428571658e-04
1.177200000000000024e+00 1.589438328571384385e-04 4.380318053857143045e-04
1.181000000000000050e+00 1.746099442857174035e-04 4.415669832000000466e-04
1.184900000000000064e+00 1.603783828571405236e-04 4.456388732428571389e-04
1.188700000000000090e+00 1.705270157142866586e-04 4.500977049999999448e-04
1.192499999999999893e+00 1.511043385714262342e-04 4.542955439857143435e-04
1.196299999999999919e+00 1.485902642857175361e-04 4.596647483000000168e-04
1.200099999999999945e+00 1.584056142857146333e-04 4.638231890999999622e-04
1.203899999999999970e+00 1.560885628571433267e-04 4.711681325428571142e-04
1.207699999999999996e+00 1.699499185714249737e-04 4.733989164571427962e-04
1.211500000000000021e+00 1.480910814285686292e-04 4.759443134000000794e-04
1.215300000000000047e+00 1.584570885714277030e-04 4.798479067857143216e-04
1.219100000000000072e+00 1.427524914285699072e-04 4.843850084857142927e-04
1.222900000000000098e+00 1.405496999999992483e-04 4.881373391857142703e-04
1.226699999999999902e+00 1.748381828571420212e-04 4.937581344857142973e-04
1.230499999999999927e+00 1.580056471428547822e-04 4.956315396428571593e-04
1.234299999999999953e+00 1.446182399999995595e-04 4.990595122999999956e-04
1.238099999999999978e+00 1.580013428571442398e-04 5.036837903857142298e-04
1.241900000000000004e+00 1.565371014285657102e-04 5.072264400428571317e-04
1.245800000000000018e+00 1.704829342857138287e-04 5.100108691285714984e-04
1.249600000000000044e+00 1.828713085714291282e-04 5.137009584857142640e-04
1.253400000000000070e+00 1.981023600000014566e-04 5.205406644571429530e-04
1.257200000000000095e+00 1.852001800000031861e-04 5.257372501571428011e-04
1.260999999999999899e+00 1.598488185714291778e-04 5.265243799571427911e-04
1.264799999999999924e+00 1.624395514285669872e-04 5.282369858571428446e-04
1.268599999999999950e+00 1.532492428571403183e-04 5.307875474714285552e-04
1.272399999999999975e+00 1.340913042857137599e-04 5.352790715571428565e-04
1.276200000000000001e+00 1.408806014285686698e-04 5.394865883428571172e-04
1.280000000000000027e+00 1.664813485714279953e-04 5.446343557714285969e-04
1.283800000000000052e+00 1.670841328571420509e-04 5.436312715142858128e-04
1.287600000000000078e+00 1.662480514285690294e-04 5.463077196428571319e-04
1.291400000000000103e+00 1.552022171428586348e-04 5.477323271428571764e-04
1.295199999999999907e+00 1.647963028571476846e-04 5.524600477857142481e-04
1.298999999999999932e+00 1.805000671428537461e-04 5.542616463428570684e-04
1.302799999999999958e+00 1.547360128571338320e-04 5.588678924571429101e-04
1.306599999999999984e+00 1.441618885714255770e-04 5.601661773142857211e-04
1.310400000000000009e+00 1.590722585714193056e-04 5.598491322142857022e-04
1.314200000000000035e+00 1.593324899999991654e-04 5.622365460714285560e-04
1.318000000000000060e+00 1.419669871428618803e-04 5.641812352571429472e-04
1.321800000000000086e+00 1.522956885714308488e-04 5.664021792000001375e-04
1.325700000000000101e+00 1.315108628571407380e-04 5.685137649428570862e-04
1.329499999999999904e+00 1.270447899999972350e-04 5.709368517999999703e-04
1.333299999999999930e+00 1.538184257142843913e-04 5.721167868000000527e-04
1.337099999999999955e+00 1.727319328571460459e-04 5.743950178285714154e-04
1.340899999999999981e+00 1.713181500000036581e-04 5.769170257714284272e-04
1.344700000000000006e+00 1.806025814285711995e-04 5.775346330142856191e-04
1.348500000000000032e+00 1.544861114285732211e-04 5.784416851142857923e-04
1.352300000000000058e+00 1.408618428571429854e-04 5.788564328285714751e-04
1.356100000000000083e+00 1.351415528571451002e-04 5.810890652285714787e-04
1.359900000000000109e+00 1.440447228571414048e-04 5.812949838857143234e-04
1.363699999999999912e+00 1.535209600000011858e-04 5.823950107285713346e-04
1.367499999999999938e+00 1.524256499999963508e-04 5.848463753857141350e-04
1.371299999999999963e+00 1.528890599999986415e-04 5.856534365142857619e-04
1.375099999999999989e+00 1.758043999999996478e-04 5.845804074571429127e-04
1.378900000000000015e+00 1.561294585714261343e-04 5.851412271999999843e-04
1.382700000000000040e+00 1.632743099999934037e-04 5.854871228142857461e-04
1.386500000000000066e+00 1.721354842857166086e-04 5.867291872428570965e-04
1.390300000000000091e+00 1.528327171428480521e-04 5.886203458000000563e-04
1.394099999999999895e+00 1.645416242857209734e-04 5.882024813857142940e-04
1.397899999999999920e+00 1.743323242857086619e-04 5.890435258999999037e-04
1.401699999999999946e+00 1.584484599999947719e-04 5.889548711428572178e-04
1.405499999999999972e+00 1.567192885714242042e-04 5.903441591714285583e-04
1.409299999999999997e+00 1.708400485714343746e-04 5.894078343285715253e-04
1.413100000000000023e+00 1.977360942857155795e-04 5.893037878285714831e-04
1.416900000000000048e+00 1.952083757142866055e-04 5.896809887857143093e-04
1.420700000000000074e+00 1.818934500000032178e-04 5.899513967857143281e-04
1.424500000000000099e+00 1.698849885714238061e-04 5.895933166714285726e-04
1.428299999999999903e+00 1.656012042857127515e-04 5.885991733142858628e-04
1.432099999999999929e+00 1.787448271428604385e-04 5.889141696999999898e-04
1.435899999999999954e+00 1.802113742857135875e-04 5.891539427999999915e-04
1.439699999999999980e+00 1.587060014285654583e-04 5.910913823428572134e-04
1.443599999999999994e+00 1.589248742857134178e-04 5.884848379285714847e-04
1.447400000000000020e+00 1.496406371428547083e-04 5.869882491142857164e-04
1.451200000000000045e+00 1.724413728571474850e-04 5.871845676857142269e-04
1.455000000000000071e+00 1.659462185714239671e-04 5.853919772142856127e-04
1.458800000000000097e+00 1.570715599999908244e-04 5.844146073428572183e-04
1.462599999999999900e+00 1.195064485714240280e-04 5.850661457571428720e-04
1.466399999999999926e+00 1.446166885714254629e-04 5.839715227428571081e-04
1.470199999999999951e+00 1.696520128571427403e-04 5.842735052714286004e-04
1.473999999999999977e+00 1.743518657142834071e-04 5.828651628714285942e-04
1.477800000000000002e+00 1.813723900000021661e-04 5.804490392000001510e-04
1.481600000000000028e+00 1.852139900000010758e-04 5.792965083428571523e-04
1.485400000000000054e+00 1.796274385714297084e-04 5.789822005714286273e-04
1.489200000000000079e+00 2.056903900000036365e-04 5.783705158142856328e-04
1.493000000000000105e+00 2.256130928571437098e-04 5.789111339142856806e-04
1.496799999999999908e+00 2.034410785714279072e-04 5.759174708000000141e-04
1.500599999999999934e+00 1.995719499999962080e-04 5.736369155571428846e-04
1.504399999999999959e+00 1.833108342857138148e-04 5.733079013142856895e-04
1.508199999999999985e+00 1.838666228571421424e-04 5.731121401428571419e-04
1.512000000000000011e+00 1.813593314285678545e-04 5.710270458428571725e-04
1.515800000000000036e+00 1.798977114285651904e-04 5.723350603714285473e-04
1.519600000000000062e+00 1.887260314285728335e-04 5.691880237428571668e-04
1.523400000000000087e+00 1.826871514285725699e-04 5.672409840428570705e-04
1.527199999999999891e+00 1.845352942857134951e-04 5.696375599142858423e-04
1.530999999999999917e+00 2.014099757142886571e-04 5.667350433857141438e-04
1.534799999999999942e+00 2.078998600000028210e-04 5.632320837285714841e-04
1.538599999999999968e+00 2.065089842857107934e-04 5.613029902285715175e-04
1.542399999999999993e+00 2.184092771428550542e-04 5.601720925571427798e-04
1.546200000000000019e+00 2.093882042857105757e-04 5.599076179857142557e-04
1.550000000000000044e+00 2.087889014285649106e-04 5.597306540571429009e-04
1.553800000000000070e+00 2.169703057142801218e-04 5.587088986285713944e-04
1.557600000000000096e+00 2.249688942857096447e-04 5.551878759142857191e-04
1.561399999999999899e+00 2.184461885714227339e-04 5.528577001000000227e-04
1.565199999999999925e+00 2.075067685714246173e-04 5.508527765714285856e-04
1.568999999999999950e+00 1.977005042857108536e-04 5.487968199571429230e-04
1.572799999999999976e+00 1.960392314285712239e-04 5.472881881571429108e-04
1.576600000000000001e+00 2.128810900000025104e-04 5.461931640714285828e-04
1.580400000000000027e+00 2.076373614285714428e-04 5.447021584714285694e-04
1.584200000000000053e+00 1.959229899999950807e-04 5.429180589571428600e-04
1.588000000000000078e+00 2.017799071428591690e-04 5.428240769285713882e-04
1.591800000000000104e+00 1.930794842857113855e-04 5.412209460571428075e-04
1.595599999999999907e+00 2.056279214285640388e-04 5.374926361857142263e-04
1.599399999999999933e+00 2.092549714285662219e-04 5.366925631857142817e-04
1.603199999999999958e+00 2.179507714285722382e-04 5.339796244571428600e-04
1.606999999999999984e+00 2.127073014285690844e-04 5.323991799142857497e-04
1.610800000000000010e+00 2.064077257142851924e-04 5.306652173571428524e-04
1.614600000000000035e+00 2.027422057142790578e-04 5.293999836000000099e-04
1.618400000000000061e+00 2.102209228571486944e-04 5.277092455428571095e-04
1.622200000000000086e+00 1.892681257142866957e-04 5.254309055428571865e-04
1.625999999999999890e+00 2.035201771428576771e-04 5.246349934571428904e-04
1.629799999999999915e+00 2.144220328571423283e-04 5.237977658571428942e-04
1.633599999999999941e+00 2.029772499999948183e-04 5.202231259428571593e-04
1.637399999999999967e+00 2.192568099999929443e-04 5.182743757857142782e-04
1.641199999999999992e+00 2.226703771428635776e-04 5.171659511714286070e-04
1.645000000000000018e+00 1.971038428571431154e-04 5.151275207285713632e-04
1.648800000000000043e+00 2.014531228571398368e-04 5.132582745142857039e-04
1.652600000000000069e+00 2.095753814285638216e-04 5.116950953857143545e-04
1.656400000000000095e+00 2.193298528571502857e-04 5.097699155285714432e-04
1.660099999999999909e+00 1.926006599999965420e-04 5.089740166999999265e-04
1.663899999999999935e+00 2.069387942857171304e-04 5.075863960000000187e-04
1.667699999999999960e+00 2.032540657142788696e-04 5.061753272285714807e-04
1.671499999999999986e+00 2.103258128571439567e-04 5.046667319714286419e-04
1.675300000000000011e+00 1.938914642857150078e-04 5.012807611428570734e-04
1.679100000000000037e+00 2.108478628571396703e-04 4.998763849857143244e-04
1.682900000000000063e+00 2.231821057142884435e-04 4.981230947285715050e-04
1.686700000000000088e+00 2.356519514285723173e-04 4.964073046571428624e-04
1.690499999999999892e+00 2.362843371428542324e-04 4.940245980857143346e-04
1.694299999999999917e+00 2.363186371428535419e-04 4.929627406142857203e-04
1.698099999999999943e+00 2.404552214285685834e-04 4.906330811000000642e-04
1.701899999999999968e+00 2.402399499999973982e-04 4.890254667714286118e-04
1.705699999999999994e+00 2.094573242857144624e-04 4.871269878285714350e-04
1.709500000000000020e+00 2.118783185714267863e-04 4.853302632000000062e-04
1.713300000000000045e+00 2.223519585714291548e-04 4.849646576714285477e-04
1.717100000000000071e+00 2.195985771428579940e-04 4.860590948285714303e-04
1.720900000000000096e+00 2.073610357142861382e-04 4.826281213571428420e-04
1.724699999999999900e+00 2.125431514285688905e-04 4.789220098428571132e-04
1.728499999999999925e+00 2.101937971428528775e-04 4.764052442571428355e-04
1.732299999999999951e+00 2.323066457142829546e-04 4.745130636999999479e-04
1.736099999999999977e+00 2.338450471428553151e-04 4.727869421857143180e-04
1.739900000000000002e+00 2.192846571428546006e-04 4.718073055571428247e-04
1.743700000000000028e+00 2.114824242857147490e-04 4.744994823142857578e-04
1.747500000000000053e+00 2.157909371428550090e-04 4.699714675142857112e-04
1.751300000000000079e+00 2.171569571428557017e-04 4.668867375857143633e-04
1.755100000000000104e+00 2.005038871428563968e-04 4.654773564142857282e-04
1.758899999999999908e+00 2.068036042857118609e-04 4.630092357714285967e-04
1.762699999999999934e+00 2.256257799999983695e-04 4.608502177285714535e-04
1.766499999999999959e+00 2.116195071428571088e-04 4.589207484000000438e-04
1.770199999999999996e+00 2.021274357142835800e-04 4.582119584857142808e-04
1.774000000000000021e+00 2.200035399999972739e-04 4.564461339142856936e-04
1.777800000000000047e+00 2.030859585714272152e-04 4.534905319428570824e-04
1.781600000000000072e+00 1.854334600000009383e-04 4.514247511428571354e-04
1.785400000000000098e+00 1.971808385714243284e-04 4.505436828142857708e-04
1.789199999999999902e+00 1.886937042857111621e-04 4.493815906714285972e-04
1.792999999999999927e+00 2.000829214285691055e-04 4.455862385428572192e-04
1.796799999999999953e+00 2.020022828571384904e-04 4.434761085428572049e-04
1.800599999999999978e+00 1.961304699999996475e-04 4.427568161999999893e-04
1.804400000000000004e+00 1.962409471428544668e-04 4.423499655428571775e-04
1.808200000000000029e+00 2.071977014285714233e-04 4.388926545428571691e-04
1.812000000000000055e+00 2.147423442857137872e-04 4.385846890000000124e-04
1.815800000000000081e+00 2.001223342857125882e-04 4.364842239857143658e-04
1.819600000000000106e+00 1.955447300000003052e-04 4.340995853571428761e-04
1.823399999999999910e+00 2.097722157142838887e-04 4.306804101571428582e-04
1.827199999999999935e+00 2.106167799999998961e-04 4.281955971285713908e-04
1.830999999999999961e+00 1.860040999999945080e-04 4.262677436857142781e-04
1.834799999999999986e+00 1.866286385714278754e-04 4.248131947571428266e-04
1.838600000000000012e+00 1.868697599999977383e-04 4.252114135000000200e-04
1.842300000000000049e+00 1.708009999999994240e-04 4.225399992428571739e-04
1.846100000000000074e+00 1.503127985714278908e-04 4.183914228285714717e-04
1.849900000000000100e+00 1.534276628571437466e-04 4.166035907571428933e-04
1.853699999999999903e+00 1.491255757142858750e-04 4.146140969428571145e-04
1.857499999999999929e+00 1.423476285714265143e-04 4.126513653571429129e-04
1.861299999999999955e+00 1.369319714285700384e-04 4.103660718857142400e-04
1.865099999999999980e+00 1.489247071428592283e-04 4.080525354285714367e-04
1.868900000000000006e+00 1.521858671428547212e-04 4.065255483428571520e-04
1.872700000000000031e+00 1.525585814285711271e-04 4.046389077857142995e-04
1.876500000000000057e+00 1.514497228571435336e-04 4.046840991714286003e-04
1.880300000000000082e+00 1.400388085714312353e-04 4.009458647999999937e-04
1.884100000000000108e+00 1.319858942857115279e-04 3.975306713428571710e-04
1.887899999999999912e+00 1.526486885714267033e-04 3.963298370428571795e-04
1.891699999999999937e+00 1.521285699999986891e-04 3.945674269000000152e-04
1.895399999999999974e+00 1.420262328571447383e-04 3.920063262285714196e-04
1.899199999999999999e+00 1.088983271428542964e-04 3.901147873857142455e-04
1.903000000000000025e+00 1.216458785714284908e-04 3.912578640999999388e-04
1.906800000000000050e+00 1.294697899999988253e-04 3.850607930142857516e-04
1.910600000000000076e+00 1.407830999999964126e-04 3.835575778857142982e-04
1.914400000000000102e+00 1.441159528571406008e-04 3.806015001142857559e-04
1.918199999999999905e+00 1.230770514285738028e-04 3.813625552999999916e-04
1.921999999999999931e+00 1.121480442857133319e-04 3.806516041285714128e-04
1.925799999999999956e+00 1.312076114285733728e-04 3.757849045000000100e-04
1.929599999999999982e+00 1.263851785714271395e-04 3.728394130142857212e-04
1.933400000000000007e+00 1.339025071428589099e-04 3.738493551285715063e-04
1.937200000000000033e+00 1.323080442857094933e-04 3.684612979571428941e-04
1.940900000000000070e+00 1.176176785714310829e-04 3.693346392000000297e-04
1.944700000000000095e+00 1.029698800000015350e-04 3.672574206714285835e-04
1.948499999999999899e+00 1.112214142857159330e-04 3.619391169857142797e-04
1.952299999999999924e+00 1.089595014285714463e-04 3.638927309428571766e-04
1.956099999999999950e+00 1.141045799999981743e-04 3.619239609428571308e-04
1.959899999999999975e+00 1.174482228571427378e-04 3.565393783571428805e-04
1.963700000000000001e+00 1.009292900000002461e-04 3.575181839142856847e-04
1.967500000000000027e+00 9.833245571428280405e-05 3.559013567714285823e-04
1.971300000000000052e+00 8.130778285713964116e-05 3.498561006857143292e-04
1.975100000000000078e+00 6.517319428571388110e-05 3.536546289142857339e-04
1.978900000000000103e+00 8.279688142857128308e-05 3.484291277142857420e-04
1.982599999999999918e+00 8.055095428571541012e-05 3.448002791285714177e-04
1.986399999999999944e+00 9.287872999999955044e-05 3.443508032285714864e-04
1.990199999999999969e+00 1.085410285714280906e-04 3.475430089999999804e-04
1.993999999999999995e+00 9.769357714285518263e-05 3.379046426571428704e-04
1.997800000000000020e+00 1.004454399999950211e-04 3.440295463571428321e-04
2.001599999999999824e+00 7.804102571428240870e-05 3.329120880571429441e-04
2.005399999999999849e+00 8.499984999999933154e-05 3.390676748571429039e-04
2.009199999999999875e+00 9.998381142856832028e-05 3.316995315571428897e-04
2.012999999999999901e+00 8.455582285713942041e-05 3.350810914285714051e-04
2.016799999999999926e+00 7.096197428571218008e-05 3.315013773857143089e-04
2.020500000000000185e+00 7.929591571428573561e-05 3.316234263000000944e-04
2.024300000000000210e+00 7.801455714285911234e-05 3.244649941142856847e-04
2.028099999999999792e+00 7.427381999999901235e-05 3.308391448857143013e-04
2.031899999999999817e+00 8.015227428571303973e-05 3.229427091428571195e-04
2.035699999999999843e+00 8.152107571428520458e-05 3.250369479714285787e-04
2.039499999999999869e+00 8.083986142857142222e-05 3.197235322285714378e-04
2.043299999999999894e+00 7.820605428571511346e-05 3.199287243714285934e-04
2.047099999999999920e+00 7.770075714285412812e-05 3.124246093714285908e-04
2.050899999999999945e+00 7.754247571428440889e-05 3.169752533428571569e-04
2.054600000000000204e+00 8.954540857142861282e-05 3.129393299285714220e-04
2.058399999999999785e+00 8.382805142857130594e-05 3.172011511999999769e-04
2.062199999999999811e+00 7.655038999999821524e-05 3.051446102857142484e-04
2.065999999999999837e+00 8.841973571428634921e-05 3.111024022142857529e-04
2.069799999999999862e+00 9.610531714285878394e-05 3.063367724142857331e-04
2.073599999999999888e+00 8.385836571428945476e-05 3.070339402857142665e-04
2.077399999999999913e+00 7.182837857142582573e-05 3.044805318857143309e-04
2.081199999999999939e+00 8.484674714285941530e-05 3.070079991000000349e-04
2.084900000000000198e+00 7.127829428571407443e-05 2.978038513285714622e-04
2.088699999999999779e+00 6.252026714285979911e-05 3.032673649428571519e-04
2.092499999999999805e+00 7.988529571428759580e-05 2.961125221285715119e-04
2.096299999999999830e+00 7.180896857142621617e-05 3.048388697999999670e-04
2.100099999999999856e+00 6.994484142856970317e-05 2.950293794142857260e-04
2.103899999999999881e+00 8.136664428571118747e-05 2.974177000571428587e-04
2.107699999999999907e+00 8.080910000000287165e-05 2.920776290000000504e-04
2.111499999999999932e+00 7.995040571428457473e-05 2.933006389857143034e-04
2.115200000000000191e+00 7.321279428571271226e-05 2.868372131142856774e-04
2.119000000000000217e+00 8.218090999999926667e-05 2.926689899857142798e-04
2.122799999999999798e+00 8.033041857143017304e-05 2.842467423857142524e-04
2.126599999999999824e+00 6.467011571428722151e-05 2.897810418000000077e-04
2.130399999999999849e+00 7.286349571428545340e-05 2.861829342714285640e-04
2.134199999999999875e+00 7.018289571428538965e-05 2.854408760000000009e-04
2.137999999999999901e+00 6.435149428571144915e-05 2.814593688857143093e-04
2.141700000000000159e+00 6.407209714285787771e-05 2.828749595714285170e-04
2.145500000000000185e+00 6.622883857143084464e-05 2.786505139714285924e-04
2.149300000000000210e+00 5.474955142857031371e-05 2.845171397142857409e-04
2.153099999999999792e+00 7.734591285714072055e-05 2.758518443285714401e-04
2.156899999999999817e+00 7.522701857142699230e-05 2.794275111999999805e-04
2.160699999999999843e+00 7.206548142856962600e-05 2.742201636571428374e-04
2.164499999999999869e+00 5.520742285714054688e-05 2.757251418999999903e-04
2.168200000000000127e+00 7.792243142857114885e-05 2.730471374428571204e-04
2.172000000000000153e+00 6.999040571428616765e-05 2.729543387999999932e-04
2.175800000000000178e+00 8.324060285714402971e-05 2.729795775142857049e-04
2.179600000000000204e+00 6.889788857142550610e-05 2.727428837428571315e-04
2.183399999999999785e+00 6.717367571428506476e-05 2.682873125571428479e-04
2.187199999999999811e+00 7.334063571428402900e-05 2.707628086285714043e-04
2.190999999999999837e+00 6.363482285714199699e-05 2.680026006285713878e-04
2.194700000000000095e+00 5.506060285713863795e-05 2.676268141571428827e-04
2.198500000000000121e+00 7.461914000000017069e-05 2.689450416999999874e-04
2.202300000000000146e+00 6.813181142857281365e-05 2.636722819714285796e-04
2.206100000000000172e+00 6.509795428571108422e-05 2.657126898428571336e-04
2.209900000000000198e+00 8.050250999999736181e-05 2.646522343714286093e-04
2.213699999999999779e+00 6.960761857142731509e-05 2.617046354999999816e-04
2.217400000000000038e+00 8.043977571428574062e-05 2.643511868999999970e-04
2.221200000000000063e+00 6.895804142857207949e-05 2.626157196428571925e-04
2.225000000000000089e+00 7.349466428571355191e-05 2.601275596000000444e-04
2.228800000000000114e+00 7.968441142857056578e-05 2.632241329571428532e-04
2.232600000000000140e+00 8.245932000000060966e-05 2.564086855428571979e-04
2.236400000000000166e+00 6.147291285714212800e-05 2.590723559999999893e-04
2.240099999999999980e+00 7.074563857142745365e-05 2.562577349571428572e-04
2.243900000000000006e+00 7.746223142856873030e-05 2.585190264714285337e-04
2.247700000000000031e+00 7.780538857142806314e-05 2.575041613285714123e-04
2.251500000000000057e+00 7.824444857142860981e-05 2.568806749714285962e-04
2.255300000000000082e+00 5.979188285714213301e-05 2.546636911571428818e-04
2.259100000000000108e+00 7.010859857142921184e-05 2.566057247857142748e-04
2.262799999999999923e+00 7.869110857142761460e-05 2.509333594857143129e-04
2.266599999999999948e+00 6.800262857142847211e-05 2.560648626571428968e-04
2.270399999999999974e+00 6.193547428571331945e-05 2.501216017285714426e-04
2.274199999999999999e+00 6.375984857142753218e-05 2.542212399428571456e-04
2.278000000000000025e+00 6.666269571428535515e-05 2.490623196714285780e-04
2.281699999999999839e+00 6.868103142857193220e-05 2.525539450857142566e-04
2.285499999999999865e+00 5.854998857142795608e-05 2.476933955000000477e-04
2.289299999999999891e+00 5.918182428571504370e-05 2.491966930428571292e-04
2.293099999999999916e+00 6.387982285714361840e-05 2.489815929142857095e-04
2.296899999999999942e+00 5.157058857142928122e-05 2.483474980571428363e-04
2.300699999999999967e+00 6.362947571428527579e-05 2.462203192857142522e-04
2.304399999999999782e+00 5.632367999999916255e-05 2.476577819571428940e-04
2.308199999999999807e+00 7.806956000000048722e-05 2.459853245142857203e-04
2.311999999999999833e+00 7.856529714285604685e-05 2.472514756285713942e-04
2.315799999999999859e+00 7.739336857142904214e-05 2.458988303999999929e-04
2.319599999999999884e+00 6.662463714285584055e-05 2.438648995571428540e-04
2.323300000000000143e+00 6.378096857142825070e-05 2.445919475142857308e-04
2.327100000000000168e+00 6.270683999999980703e-05 2.411861643000000148e-04
2.330900000000000194e+00 7.231460571428652056e-05 2.451326437142857160e-04
2.334700000000000220e+00 8.045457428571282845e-05 2.417537262428571534e-04
2.338499999999999801e+00 6.757286571428549216e-05 2.449554821428571484e-04
2.342200000000000060e+00 5.472601714285602054e-05 2.423362343285714448e-04
2.346000000000000085e+00 6.400398142857232568e-05 2.426849001857143094e-04
2.349800000000000111e+00 5.140028000000081495e-05 2.417873440857143017e-04
2.353600000000000136e+00 5.628939428571320562e-05 2.419227198142856971e-04
2.357400000000000162e+00 6.501252999999862113e-05 2.402652324571428403e-04
2.361099999999999977e+00 4.821510428571492248e-05 2.431408723428571633e-04
